group_id,scenario_key,scenario_label,rep,method,selected_penalty
10000191,transient_nonpersistent,Transient non-persistence,192,tuned_level,300.0
10000191,transient_nonpersistent,Transient non-persistence,192,tuned_level_slope,300.0
10000192,transient_nonpersistent,Transient non-persistence,193,tuned_level,3.0
10000192,transient_nonpersistent,Transient non-persistence,193,tuned_level_slope,1.0
10000193,transient_nonpersistent,Transient non-persistence,194,tuned_level,300.0
10000193,transient_nonpersistent,Transient non-persistence,194,tuned_level_slope,300.0
10000194,transient_nonpersistent,Transient non-persistence,195,tuned_level,300.0
10000194,transient_nonpersistent,Transient non-persistence,195,tuned_level_slope,300.0
10000195,transient_nonpersistent,Transient non-persistence,196,tuned_level,300.0
10000195,transient_nonpersistent,Transient non-persistence,196,tuned_level_slope,0.3
10000196,transient_nonpersistent,Transient non-persistence,197,tuned_level,300.0
10000196,transient_nonpersistent,Transient non-persistence,197,tuned_level_slope,300.0
10000197,transient_nonpersistent,Transient non-persistence,198,tuned_level,300.0
10000197,transient_nonpersistent,Transient non-persistence,198,tuned_level_slope,300.0
10000198,transient_nonpersistent,Transient non-persistence,199,tuned_level,10.0
10000198,transient_nonpersistent,Transient non-persistence,199,tuned_level_slope,3.0
10000199,transient_nonpersistent,Transient non-persistence,200,tuned_level,300.0
10000199,transient_nonpersistent,Transient non-persistence,200,tuned_level_slope,300.0
